,online,reservations,rating,votes,location,rest_type,cost_for_two,type
41986,Yes,No,4.2,373,Brookefield,Casual Dining,600.0,Dine-out
41987,Yes,No,4.1,825,Brookefield,Cafe,300.0,Dine-out
41988,Yes,No,2.8,1878,Brookefield,Casual Dining,750.0,Dine-out
41989,Yes,Yes,3.2,271,Brookefield,Other,1500.0,Dine-out
41990,Yes,Yes,4.0,137,Brookefield,Cafe,600.0,Dine-out
41991,Yes,Yes,4.1,341,Brookefield,Casual Dining,600.0,Dine-out
41992,Yes,No,4.2,116,Brookefield,Casual Dining,800.0,Dine-out
41993,Yes,No,3.9,115,Brookefield,Casual Dining,800.0,Dine-out
41994,Yes,Yes,4.0,511,Brookefield,Casual Dining,800.0,Dine-out
41995,Yes,No,4.0,472,Brookefield,Casual Dining,700.0,Dine-out
41996,Yes,No,3.9,236,Brookefield,Casual Dining,750.0,Dine-out
41997,Yes,Yes,3.8,832,Brookefield,"Casual Dining, Bar",750.0,Dine-out
41998,Yes,No,4.0,122,"Varthur Main Road, Whitefield",Casual Dining,800.0,Dine-out
41999,No,No,4.1,1143,Brookefield,Quick Bites,500.0,Dine-out
42000,Yes,No,4.1,221,"Varthur Main Road, Whitefield",Other,250.0,Dine-out
42001,Yes,No,3.2,50,Whitefield,Other,300.0,Dine-out
42002,No,No,3.6,27,Brookefield,Casual Dining,500.0,Dine-out
42003,No,No,3.4,232,Brookefield,Casual Dining,550.0,Dine-out
42004,Yes,No,3.4,250,Brookefield,Quick Bites,400.0,Dine-out
42005,Yes,No,3.7,128,Kaggadasapura,Casual Dining,600.0,Dine-out
42006,Yes,No,3.6,24,Brookefield,Quick Bites,400.0,Dine-out
42007,Yes,No,3.8,25,Kaggadasapura,Quick Bites,450.0,Dine-out
42008,No,No,3.8,210,Kaggadasapura,Casual Dining,500.0,Dine-out
42009,Yes,No,3.2,270,Brookefield,Casual Dining,500.0,Dine-out
42010,Yes,No,3.3,802,Brookefield,Quick Bites,400.0,Dine-out
42011,Yes,No,3.8,314,Thippasandra,Quick Bites,400.0,Dine-out
42012,Yes,No,3.8,170,Kaggadasapura,Quick Bites,500.0,Dine-out
42013,Yes,Yes,3.2,503,Brookefield,Cafe,500.0,Dine-out
42014,Yes,No,3.5,69,Brookefield,Casual Dining,850.0,Dine-out
42015,Yes,No,3.9,198,Brookefield,Quick Bites,300.0,Dine-out
42016,Yes,No,4.0,784,Brookefield,Quick Bites,600.0,Dine-out
42017,Yes,No,3.5,107,Brookefield,Other,500.0,Dine-out
42018,No,No,4.0,80,Brookefield,Cafe,500.0,Dine-out
42019,Yes,No,3.7,39,Brookefield,Quick Bites,300.0,Dine-out
42020,Yes,No,3.0,148,Brookefield,Casual Dining,600.0,Dine-out
42021,Yes,No,3.8,49,Brookefield,Other,300.0,Dine-out
42022,Yes,No,3.9,60,Brookefield,Quick Bites,500.0,Dine-out
42023,Yes,No,4.0,121,Brookefield,Quick Bites,900.0,Dine-out
42024,Yes,No,3.6,43,Brookefield,Quick Bites,300.0,Dine-out
42025,Yes,No,3.2,426,Kaggadasapura,Casual Dining,600.0,Dine-out
42026,No,No,2.6,142,Brookefield,Casual Dining,400.0,Dine-out
42027,Yes,No,3.4,15,Brookefield,Quick Bites,300.0,Dine-out
42028,No,No,3.5,13,Brookefield,Quick Bites,250.0,Dine-out
42029,Yes,No,3.1,159,Brookefield,Quick Bites,450.0,Dine-out
42030,Yes,No,3.6,83,Kaggadasapura,Quick Bites,350.0,Dine-out
42031,No,No,3.5,17,Kaggadasapura,Quick Bites,200.0,Dine-out
42032,No,No,3.8,26,Thippasandra,Quick Bites,250.0,Dine-out
42033,Yes,Yes,3.2,21,Brookefield,Quick Bites,400.0,Dine-out
42034,No,No,3.7,31,Brookefield,Quick Bites,200.0,Dine-out
42035,Yes,No,3.5,11,Brookefield,Quick Bites,400.0,Dine-out
42036,No,No,3.7,17,Kaggadasapura,Quick Bites,200.0,Dine-out
42037,Yes,No,3.8,79,Thippasandra,Quick Bites,400.0,Dine-out
42038,Yes,No,4.0,44,Brookefield,Quick Bites,450.0,Dine-out
42039,No,No,3.7,28,Brookefield,Casual Dining,600.0,Dine-out
42040,No,No,2.8,161,Whitefield,"Casual Dining, Bar",1200.0,Dine-out
42041,No,No,3.6,194,Brookefield,Quick Bites,250.0,Dine-out
42042,Yes,No,3.7,25,Brookefield,Quick Bites,400.0,Dine-out
42043,No,No,3.8,44,Brookefield,Quick Bites,150.0,Dine-out
42044,Yes,Yes,3.7,692,Brookefield,Casual Dining,750.0,Dine-out
42045,Yes,No,3.3,218,Brookefield,Casual Dining,600.0,Dine-out
42046,No,No,4.0,112,Thippasandra,Quick Bites,150.0,Dine-out
42047,No,No,3.7,28,Brookefield,Quick Bites,300.0,Dine-out
42048,Yes,No,4.0,73,Brookefield,Quick Bites,200.0,Dine-out
42049,Yes,No,3.7,205,Marathahalli,Quick Bites,350.0,Dine-out
42050,No,No,3.8,35,Kaggadasapura,Quick Bites,300.0,Dine-out
42051,No,No,3.8,43,Kaggadasapura,Quick Bites,250.0,Dine-out
42052,Yes,No,3.0,401,Brookefield,Quick Bites,500.0,Dine-out
42053,No,No,3.3,32,Whitefield,Casual Dining,1000.0,Dine-out
42054,Yes,No,3.4,85,Brookefield,Casual Dining,500.0,Dine-out
42055,Yes,No,3.2,24,Bellandur,Casual Dining,600.0,Dine-out
42056,No,No,3.2,7,Brookefield,Quick Bites,250.0,Dine-out
42057,Yes,No,3.2,115,Kaggadasapura,Casual Dining,500.0,Dine-out
42058,Yes,No,3.6,92,Brookefield,Quick Bites,350.0,Dine-out
42059,Yes,No,3.6,57,Old Airport Road,Quick Bites,500.0,Dine-out
42060,No,No,3.6,98,Brookefield,Quick Bites,450.0,Dine-out
42061,Yes,No,4.0,183,Brookefield,Other,550.0,Dine-out
42062,No,No,3.9,92,Brookefield,Quick Bites,350.0,Dine-out
42063,No,No,3.1,15,Thippasandra,Quick Bites,200.0,Dine-out
42064,Yes,No,3.5,21,"Varthur Main Road, Whitefield",Quick Bites,200.0,Dine-out
42065,No,No,3.2,22,Brookefield,Quick Bites,400.0,Dine-out
42066,No,No,3.4,13,Brookefield,Quick Bites,300.0,Dine-out
42067,No,No,2.8,70,"Varthur Main Road, Whitefield",Casual Dining,650.0,Dine-out
42068,No,No,3.2,19,Brookefield,Bakery,300.0,Dine-out
42069,No,No,3.3,5,Brookefield,Quick Bites,200.0,Dine-out
42070,No,No,3.7,33,Brookefield,Quick Bites,200.0,Dine-out
42071,Yes,No,3.4,89,Whitefield,Quick Bites,300.0,Dine-out
42072,Yes,No,3.3,16,Bellandur,Quick Bites,250.0,Dine-out
42073,No,No,3.0,18,Brookefield,Other,600.0,Dine-out
42074,No,No,3.7,32,Whitefield,Other,2000.0,Dine-out
42075,No,No,2.4,229,Brookefield,Casual Dining,450.0,Dine-out
42076,Yes,No,3.5,35,Brookefield,Casual Dining,550.0,Dine-out
42077,No,No,2.9,51,Whitefield,Casual Dining,600.0,Dine-out
42078,No,No,3.1,9,Brookefield,Quick Bites,300.0,Dine-out
42079,No,No,3.6,198,Brookefield,Casual Dining,500.0,Dine-out
42080,Yes,No,3.6,15,CV Raman Nagar,Other,600.0,Dine-out
42081,Yes,No,3.3,5,Bellandur,Casual Dining,700.0,Dine-out
42082,Yes,No,3.4,31,Bellandur,Quick Bites,250.0,Dine-out
42083,No,No,3.3,6,Brookefield,Other,300.0,Dine-out
42084,No,No,3.7317847177866676,0,Brookefield,Casual Dining,600.0,Dine-out
42085,No,No,3.4,28,Kaggadasapura,Other,300.0,Dine-out
42086,No,No,3.4,19,Brookefield,Quick Bites,200.0,Dine-out
42087,No,No,3.6,20,Thippasandra,Quick Bites,300.0,Dine-out
42089,Yes,No,3.2,4,Whitefield,Quick Bites,300.0,Dine-out
42090,No,No,3.3,6,Brookefield,Quick Bites,350.0,Dine-out
42091,No,No,3.2,4,Brookefield,Other,500.0,Dine-out
42092,No,No,3.2,4,Brookefield,Quick Bites,400.0,Dine-out
42095,No,No,3.2,4,Kaggadasapura,Quick Bites,300.0,Dine-out
42098,No,No,3.3,4,Brookefield,Quick Bites,200.0,Dine-out
42100,Yes,No,3.8,26,Brookefield,Quick Bites,300.0,Dine-out
42101,Yes,No,3.6,37,Brookefield,Quick Bites,150.0,Dine-out
42103,Yes,No,3.7,82,Brookefield,Quick Bites,150.0,Dine-out
42104,No,No,3.8,54,Brookefield,Other,500.0,Dine-out
42105,No,No,3.1,5,Brookefield,Quick Bites,200.0,Dine-out
42106,No,No,3.7317847177866676,0,Kaggadasapura,Other,150.0,Dine-out
42109,No,No,3.7317847177866676,0,Kaggadasapura,Quick Bites,300.0,Dine-out
42119,Yes,No,3.6,106,Brookefield,Quick Bites,250.0,Dine-out
42122,Yes,No,3.6,93,Brookefield,Quick Bites,300.0,Dine-out
42123,No,No,3.7317847177866676,0,Brookefield,Quick Bites,120.0,Dine-out
42124,No,No,3.7317847177866676,0,Brookefield,Quick Bites,300.0,Dine-out
42127,Yes,No,3.5,377,Brookefield,Casual Dining,750.0,Dine-out
42128,No,No,3.0,9,Thippasandra,Quick Bites,200.0,Dine-out
42129,Yes,No,3.3,8,Whitefield,Quick Bites,500.0,Dine-out
42130,Yes,No,3.6,38,Brookefield,Quick Bites,300.0,Dine-out
42131,Yes,No,3.7,49,Brookefield,Quick Bites,300.0,Dine-out
42132,No,No,2.9,115,Brookefield,Casual Dining,800.0,Dine-out
42133,No,No,4.1,707,Brookefield,Cafe,600.0,Dine-out
42134,Yes,No,3.2,91,Brookefield,Quick Bites,300.0,Dine-out
42135,No,No,2.8,55,Brookefield,Casual Dining,600.0,Dine-out
42136,Yes,No,3.2,13,Brookefield,Casual Dining,500.0,Dine-out
42137,Yes,No,3.0,11,Brookefield,Quick Bites,400.0,Dine-out
42139,Yes,Yes,4.6,5913,Marathahalli,Other,1400.0,Drinks & nightlife
42140,No,Yes,4.8,4705,Marathahalli,Other,1800.0,Drinks & nightlife
42141,No,No,4.3,53,Marathahalli,Other,4500.0,Drinks & nightlife
42142,No,Yes,4.5,1914,Marathahalli,"Casual Dining, Bar",1100.0,Drinks & nightlife
42143,Yes,Yes,4.4,3115,Marathahalli,"Casual Dining, Bar",1500.0,Drinks & nightlife
42144,Yes,Yes,4.4,3003,Marathahalli,Other,1300.0,Drinks & nightlife
42145,No,Yes,4.4,747,Marathahalli,Other,1500.0,Drinks & nightlife
42146,Yes,Yes,4.4,1192,Marathahalli,Other,1200.0,Drinks & nightlife
42147,No,Yes,4.2,746,Marathahalli,Other,1600.0,Drinks & nightlife
42148,No,Yes,4.4,623,Marathahalli,"Casual Dining, Bar",1000.0,Drinks & nightlife
42149,No,Yes,4.0,872,Marathahalli,Other,1500.0,Drinks & nightlife
42150,No,Yes,4.3,760,Marathahalli,Other,1300.0,Drinks & nightlife
42151,No,No,3.9,49,Marathahalli,Other,1100.0,Drinks & nightlife
42152,No,No,2.9,27,Marathahalli,Other,1200.0,Drinks & nightlife
42153,No,No,3.9,237,Marathahalli,Other,500.0,Drinks & nightlife
42154,No,Yes,3.9,125,Marathahalli,Other,2500.0,Drinks & nightlife
42155,No,No,3.4,20,Marathahalli,Other,1200.0,Drinks & nightlife
42156,No,Yes,2.6,62,Marathahalli,"Casual Dining, Bar",1000.0,Drinks & nightlife
42157,No,No,2.6,118,Marathahalli,"Casual Dining, Bar",1200.0,Drinks & nightlife
42158,No,Yes,4.4,1798,Brookefield,Other,1200.0,Drinks & nightlife
42159,Yes,Yes,3.3,272,Brookefield,Other,1500.0,Drinks & nightlife
42160,No,No,3.7,32,Whitefield,Other,2000.0,Drinks & nightlife
42161,Yes,Yes,4.2,4750,Church Street,Casual Dining,1500.0,Buffet
42162,Yes,Yes,4.3,3152,MG Road,Casual Dining,1500.0,Buffet
42163,No,Yes,4.4,2136,Lavelle Road,Other,2200.0,Buffet
42164,Yes,Yes,3.9,1939,MG Road,Casual Dining,2100.0,Buffet
42165,No,No,4.6,988,MG Road,Other,3000.0,Buffet
42166,No,No,4.3,698,MG Road,Other,3000.0,Buffet
42167,No,Yes,3.9,53,MG Road,Casual Dining,1500.0,Buffet
42172,No,Yes,4.5,2216,Richmond Road,Casual Dining,1800.0,Buffet
42173,Yes,Yes,4.4,1132,Church Street,"Casual Dining, Bar",1200.0,Buffet
42174,No,Yes,4.3,165,Ulsoor,Other,2800.0,Buffet
42175,Yes,Yes,4.5,1429,Church Street,"Casual Dining, Bar",1700.0,Buffet
42176,Yes,Yes,4.3,772,Lavelle Road,Casual Dining,1400.0,Buffet
42178,No,No,4.3,465,Lavelle Road,Other,1500.0,Buffet
42179,No,Yes,4.3,688,Richmond Road,Other,2500.0,Buffet
42180,Yes,No,4.0,3256,Church Street,Casual Dining,750.0,Buffet
42183,Yes,No,4.0,57,Brigade Road,Casual Dining,1500.0,Buffet
42184,No,Yes,4.3,620,Residency Road,Other,3400.0,Buffet
42188,Yes,No,4.0,167,Richmond Road,"Casual Dining, Bar",1700.0,Buffet
42191,Yes,Yes,4.0,190,Shivajinagar,"Casual Dining, Bar",1300.0,Buffet
42192,No,Yes,3.9,183,Ulsoor,Casual Dining,2200.0,Buffet
42198,No,Yes,4.0,103,Residency Road,Casual Dining,1900.0,Buffet
42204,No,No,3.8,52,Richmond Road,Casual Dining,1200.0,Buffet
42208,Yes,Yes,4.2,570,Shanti Nagar,Casual Dining,1200.0,Buffet
42209,Yes,No,3.8,160,Infantry Road,Casual Dining,1300.0,Buffet
42215,No,No,4.1,129,MG Road,Other,500.0,Cafes
42216,Yes,Yes,4.3,969,Church Street,Cafe,750.0,Cafes
42217,Yes,Yes,4.2,2729,MG Road,Cafe,1200.0,Cafes
42218,Yes,Yes,4.4,723,MG Road,Other,1700.0,Cafes
42220,Yes,Yes,4.2,61,MG Road,Cafe,800.0,Cafes
42221,No,No,4.0,1463,MG Road,Other,450.0,Cafes
42222,No,No,3.9,36,MG Road,Cafe,700.0,Cafes
42223,Yes,No,4.1,119,MG Road,Other,500.0,Cafes
42225,No,Yes,3.9,317,MG Road,Cafe,800.0,Cafes
42227,No,No,3.0,10,MG Road,Cafe,900.0,Cafes
42230,Yes,No,3.8,262,MG Road,Cafe,700.0,Cafes
42231,No,No,4.6,2293,Church Street,Cafe,1100.0,Cafes
42233,No,No,4.5,3596,St. Marks Road,Cafe,900.0,Cafes
42234,No,Yes,4.1,1737,Church Street,Cafe,1000.0,Cafes
42235,No,No,4.4,2650,Church Street,Cafe,600.0,Cafes
42236,Yes,No,4.4,1109,Lavelle Road,Other,600.0,Cafes
42237,Yes,No,4.2,3574,Church Street,Cafe,650.0,Cafes
42239,No,No,4.3,166,Ulsoor,Cafe,750.0,Cafes
42240,Yes,No,4.3,578,Ulsoor,Cafe,700.0,Cafes
42241,No,No,4.3,73,Residency Road,Cafe,400.0,Cafes
42242,No,No,4.3,795,Church Street,Other,900.0,Cafes
42243,Yes,No,4.1,118,Richmond Road,Cafe,700.0,Cafes
42244,Yes,No,4.1,486,Church Street,Cafe,700.0,Cafes
42245,Yes,No,3.9,464,Ulsoor,Other,800.0,Cafes
42246,No,No,4.0,29,Brigade Road,Cafe,450.0,Cafes
42248,No,No,4.1,55,Ulsoor,Cafe,750.0,Cafes
42249,Yes,No,3.7,66,Ulsoor,Cafe,800.0,Cafes
42250,No,No,4.2,619,Brigade Road,Cafe,500.0,Cafes
42254,No,Yes,3.8,95,Lavelle Road,Other,1000.0,Cafes
42255,Yes,No,3.9,88,Residency Road,Other,400.0,Cafes
42256,Yes,No,3.8,74,Brigade Road,Cafe,650.0,Cafes
42257,No,No,4.0,104,Lavelle Road,Other,1200.0,Cafes
42259,Yes,No,3.7,70,Church Street,Other,500.0,Cafes
42260,Yes,No,4.2,383,Ulsoor,Cafe,500.0,Cafes
42262,Yes,No,3.6,124,Residency Road,Cafe,600.0,Cafes
42263,Yes,No,3.8,38,Ulsoor,Casual Dining,400.0,Cafes
42283,Yes,Yes,4.7,4839,Cunningham Road,Other,1300.0,Cafes
42284,No,No,4.0,33,Vasanth Nagar,Other,1100.0,Cafes
42285,Yes,No,4.3,658,Cunningham Road,Other,750.0,Cafes
42286,Yes,Yes,4.3,865,Cunningham Road,Other,1000.0,Cafes
42288,Yes,No,3.7,97,Infantry Road,Other,650.0,Cafes
42289,No,No,3.3,90,Indiranagar,Cafe,500.0,Cafes
42292,Yes,No,2.9,45,Frazer Town,Cafe,600.0,Cafes
42296,Yes,Yes,4.2,570,Shanti Nagar,Casual Dining,1200.0,Delivery
42297,Yes,No,4.5,873,Indiranagar,Delivery,500.0,Delivery
42298,Yes,No,3.9,307,Domlur,Quick Bites,300.0,Delivery
42299,Yes,No,4.5,131,Indiranagar,Cafe,200.0,Delivery
42300,Yes,No,4.2,288,St. Marks Road,Quick Bites,500.0,Delivery
42301,Yes,No,3.1,50,Indiranagar,Delivery,500.0,Delivery
42302,Yes,No,3.6,383,Central Bangalore,Delivery,450.0,Delivery
42303,Yes,No,4.3,95,Indiranagar,Dessert Parlor,400.0,Delivery
42304,Yes,No,4.0,1400,Indiranagar,Quick Bites,600.0,Delivery
42305,Yes,No,4.1,790,Koramangala 5th Block,Casual Dining,800.0,Delivery
42306,Yes,No,4.0,492,Indiranagar,Quick Bites,300.0,Delivery
42308,Yes,No,3.2,120,Ulsoor,Quick Bites,300.0,Delivery
42309,Yes,No,4.2,781,Indiranagar,Quick Bites,300.0,Delivery
42310,Yes,No,3.9,114,Residency Road,Delivery,650.0,Delivery
42311,Yes,No,3.9,58,Indiranagar,Delivery,600.0,Delivery
42313,Yes,No,3.4,86,Vasanth Nagar,"Takeaway, Delivery",200.0,Delivery
42314,Yes,No,3.8,62,Jeevan Bhima Nagar,Quick Bites,400.0,Delivery
42315,Yes,No,4.0,1074,Indiranagar,Quick Bites,400.0,Delivery
42317,Yes,No,3.1,12,Indiranagar,"Takeaway, Delivery",600.0,Delivery
42318,Yes,No,4.1,1876,Frazer Town,Casual Dining,750.0,Delivery
42319,Yes,No,4.3,895,Domlur,Delivery,500.0,Delivery
42320,Yes,No,3.9,100,Vasanth Nagar,Delivery,800.0,Delivery
42323,Yes,Yes,4.2,1772,Indiranagar,Casual Dining,800.0,Delivery
42324,Yes,No,4.1,3261,Indiranagar,Casual Dining,800.0,Delivery
42325,Yes,Yes,4.4,705,Indiranagar,Casual Dining,1000.0,Delivery
42327,Yes,No,3.9,109,Vasanth Nagar,Delivery,500.0,Delivery
42328,Yes,No,3.3,76,Old Madras Road,Delivery,750.0,Delivery
42329,Yes,No,3.5,59,Brigade Road,Quick Bites,150.0,Delivery
42330,Yes,No,2.7,66,Old Madras Road,Quick Bites,400.0,Delivery
42331,Yes,No,4.0,1086,Brigade Road,Other,550.0,Delivery
42332,Yes,No,3.4,81,Frazer Town,"Takeaway, Delivery",400.0,Delivery
42336,Yes,No,3.7,14,Indiranagar,"Takeaway, Delivery",500.0,Delivery
42338,Yes,No,4.1,753,Indiranagar,Casual Dining,950.0,Delivery
42339,Yes,No,3.6,211,Cunningham Road,Quick Bites,400.0,Delivery
42340,Yes,No,3.8,50,Wilson Garden,Quick Bites,350.0,Delivery
42341,Yes,No,4.1,393,Indiranagar,Quick Bites,600.0,Delivery
42342,Yes,No,4.4,637,Residency Road,Dessert Parlor,400.0,Delivery
42344,Yes,No,4.1,1453,Frazer Town,Casual Dining,800.0,Delivery
42345,Yes,No,3.9,114,Ulsoor,Quick Bites,150.0,Delivery
42347,Yes,Yes,4.4,3423,Indiranagar,Casual Dining,1500.0,Delivery
42349,Yes,No,4.2,61,Indiranagar,Other,200.0,Delivery
42350,Yes,No,4.1,207,Ulsoor,Quick Bites,250.0,Delivery
42351,Yes,No,3.7,77,Frazer Town,Quick Bites,300.0,Delivery
42352,Yes,Yes,4.4,2907,Frazer Town,Casual Dining,750.0,Delivery
42353,Yes,No,3.7,89,Frazer Town,Quick Bites,400.0,Delivery
42354,Yes,No,3.6,29,Vasanth Nagar,Quick Bites,300.0,Delivery
42356,Yes,Yes,4.1,535,Indiranagar,Casual Dining,800.0,Delivery
42358,Yes,No,4.3,179,Indiranagar,Other,250.0,Delivery
42359,Yes,No,4.0,160,Indiranagar,Casual Dining,700.0,Delivery
42360,Yes,No,3.9,44,Indiranagar,Quick Bites,150.0,Delivery
42361,Yes,No,3.9,241,Indiranagar,Casual Dining,800.0,Delivery
42362,Yes,No,4.3,151,Ulsoor,Casual Dining,650.0,Delivery
42363,Yes,No,3.7,15,Indiranagar,Quick Bites,500.0,Delivery
42365,Yes,Yes,4.3,442,Indiranagar,Casual Dining,1200.0,Delivery
42367,Yes,No,3.8,77,Richmond Road,Quick Bites,500.0,Delivery
42368,Yes,No,4.3,1230,Indiranagar,Casual Dining,1200.0,Delivery
42369,Yes,No,3.6,48,Domlur,Delivery,300.0,Delivery
42370,Yes,No,4.2,985,Indiranagar,Casual Dining,1100.0,Delivery
42372,Yes,No,4.0,63,Indiranagar,Delivery,400.0,Delivery
42373,Yes,No,4.2,383,Ulsoor,Cafe,500.0,Delivery
42375,Yes,No,3.9,193,Indiranagar,Delivery,600.0,Delivery
42376,Yes,No,3.4,21,Indiranagar,Delivery,500.0,Delivery
42379,Yes,Yes,4.1,1857,Ulsoor,Cafe,650.0,Delivery
42380,Yes,No,4.6,1726,Indiranagar,Other,900.0,Delivery
42381,Yes,No,4.9,1750,Brigade Road,Dessert Parlor,400.0,Delivery
42382,Yes,Yes,4.5,3709,Lavelle Road,Other,1300.0,Delivery
42384,Yes,No,4.2,452,Indiranagar,Casual Dining,700.0,Delivery
42385,Yes,Yes,3.8,196,St. Marks Road,Casual Dining,800.0,Delivery
42386,Yes,No,3.6,33,Frazer Town,Quick Bites,700.0,Delivery
42387,Yes,No,4.1,261,Indiranagar,Dessert Parlor,300.0,Delivery
42388,Yes,No,4.0,268,Indiranagar,Other,800.0,Delivery
42389,Yes,Yes,4.2,253,Indiranagar,Casual Dining,800.0,Delivery
42391,Yes,Yes,4.2,4750,Church Street,Casual Dining,1500.0,Delivery
42392,Yes,No,4.0,571,Indiranagar,Other,400.0,Delivery
42393,Yes,No,3.6,54,Frazer Town,Casual Dining,700.0,Delivery
42394,Yes,No,3.5,18,Ulsoor,Quick Bites,400.0,Delivery
42395,Yes,No,4.0,528,Ejipura,Delivery,350.0,Delivery
42397,Yes,No,4.6,2518,Lavelle Road,Casual Dining,1600.0,Delivery
42398,Yes,No,3.9,63,Indiranagar,Other,500.0,Delivery
42399,Yes,No,3.6,54,Indiranagar,Delivery,500.0,Delivery
42401,Yes,No,3.7,30,Ulsoor,Quick Bites,300.0,Delivery
42402,Yes,No,4.1,198,Indiranagar,Casual Dining,650.0,Delivery
42403,Yes,No,4.2,176,Commercial Street,Casual Dining,800.0,Delivery
42404,Yes,Yes,4.5,1429,Church Street,"Casual Dining, Bar",1700.0,Delivery
42406,Yes,Yes,4.2,2729,MG Road,Cafe,1200.0,Delivery
42407,Yes,Yes,4.7,4839,Cunningham Road,Other,1300.0,Delivery
42410,Yes,No,3.9,311,Frazer Town,Casual Dining,500.0,Delivery
42411,Yes,No,3.9,854,Frazer Town,Casual Dining,700.0,Delivery
42412,Yes,No,3.9,88,Residency Road,Other,400.0,Delivery
42413,Yes,Yes,3.9,55,Indiranagar,Quick Bites,350.0,Delivery
42414,Yes,No,4.3,428,Indiranagar,Other,400.0,Delivery
42415,Yes,No,4.3,5344,Indiranagar,Other,600.0,Delivery
42417,Yes,No,3.9,26,Indiranagar,Quick Bites,200.0,Delivery
42418,Yes,Yes,4.2,408,Brigade Road,Other,1600.0,Delivery
42419,Yes,No,3.9,260,Indiranagar,Casual Dining,650.0,Delivery
42420,Yes,No,4.3,578,Ulsoor,Cafe,700.0,Delivery
42422,Yes,No,3.0,25,Indiranagar,Quick Bites,250.0,Delivery
42423,Yes,No,3.9,203,Indiranagar,Quick Bites,400.0,Delivery
42424,Yes,No,4.4,2697,Indiranagar,Dessert Parlor,550.0,Delivery
42428,Yes,No,3.1,113,Frazer Town,Casual Dining,1000.0,Delivery
42429,Yes,Yes,4.3,2052,MG Road,Casual Dining,1500.0,Delivery
42430,Yes,No,4.0,90,Frazer Town,"Takeaway, Delivery",650.0,Delivery
42431,Yes,Yes,4.5,1642,Cunningham Road,Casual Dining,1300.0,Delivery
42433,Yes,No,3.9,448,Frazer Town,Casual Dining,600.0,Delivery
42434,Yes,Yes,4.4,1132,Church Street,"Casual Dining, Bar",1200.0,Delivery
42436,Yes,Yes,4.1,631,Cunningham Road,Casual Dining,1100.0,Delivery
42439,Yes,No,3.7,70,Church Street,Other,500.0,Delivery
42440,Yes,No,3.3,7,Frazer Town,Quick Bites,200.0,Delivery
42441,Yes,No,4.2,232,Indiranagar,Casual Dining,1500.0,Delivery
42442,Yes,No,3.6,125,Brigade Road,Other,400.0,Delivery
42445,Yes,No,4.0,76,Frazer Town,Casual Dining,700.0,Delivery
42446,Yes,No,4.0,560,Indiranagar,Casual Dining,900.0,Delivery
42447,Yes,No,4.2,122,St. Marks Road,Dessert Parlor,400.0,Delivery
42449,Yes,No,4.1,1156,Indiranagar,Other,500.0,Delivery
42450,Yes,No,3.9,121,MG Road,Quick Bites,400.0,Delivery
42451,Yes,No,3.7,271,Indiranagar,Delivery,500.0,Delivery
42453,Yes,No,3.9,1849,Indiranagar,Casual Dining,800.0,Delivery
42454,Yes,No,2.8,97,Indiranagar,Casual Dining,600.0,Delivery
42455,Yes,Yes,4.4,2578,Indiranagar,Casual Dining,1600.0,Delivery
42458,Yes,No,3.0,40,Indiranagar,Delivery,600.0,Delivery
42459,Yes,No,3.7,131,Indiranagar,Quick Bites,250.0,Delivery
42461,Yes,No,2.9,17,Ulsoor,Dessert Parlor,200.0,Delivery
42462,Yes,Yes,4.4,2241,Lavelle Road,Other,3000.0,Delivery
42463,Yes,No,3.1,165,Church Street,Quick Bites,350.0,Delivery
42464,Yes,No,3.9,33,Frazer Town,Quick Bites,200.0,Delivery
42468,Yes,No,4.0,74,Frazer Town,Bakery,250.0,Delivery
42469,Yes,Yes,4.4,723,MG Road,Other,1700.0,Delivery
42470,Yes,No,3.7,72,Indiranagar,Cafe,900.0,Delivery
42471,Yes,No,4.0,74,Indiranagar,Dessert Parlor,350.0,Delivery
42473,Yes,No,4.3,194,Indiranagar,Cafe,400.0,Delivery
42474,Yes,No,2.7,290,Indiranagar,Casual Dining,600.0,Delivery
42475,Yes,No,3.8,61,Indiranagar,Delivery,300.0,Delivery
42477,Yes,No,4.0,48,Indiranagar,Quick Bites,200.0,Delivery
42478,Yes,No,3.9,196,Frazer Town,Casual Dining,800.0,Delivery
42479,Yes,No,3.1,147,Domlur,Quick Bites,200.0,Delivery
42480,Yes,No,4.0,290,Indiranagar,Dessert Parlor,300.0,Delivery
42481,Yes,No,3.4,334,Indiranagar,Casual Dining,550.0,Delivery
42483,Yes,No,4.0,71,Indiranagar,Casual Dining,750.0,Delivery
42484,Yes,Yes,4.1,461,Church Street,Casual Dining,600.0,Delivery
42485,Yes,No,3.9,87,Indiranagar,Cafe,450.0,Delivery
42486,Yes,No,4.2,1215,Indiranagar,Cafe,600.0,Delivery
42487,Yes,No,3.8,86,Indiranagar,Other,100.0,Delivery
42489,Yes,No,3.9,120,Ulsoor,Casual Dining,600.0,Delivery
42492,Yes,No,3.8,25,Indiranagar,Casual Dining,500.0,Delivery
42493,Yes,No,3.4,8,Church Street,Quick Bites,500.0,Delivery
42496,Yes,No,2.8,303,Commercial Street,Casual Dining,500.0,Delivery
42499,Yes,Yes,3.9,1373,MG Road,Other,2100.0,Delivery
42503,Yes,No,4.3,911,Ulsoor,Casual Dining,2000.0,Delivery
42505,Yes,No,4.2,138,Cunningham Road,Casual Dining,1500.0,Delivery
